Workload                  	Metric                   	  Count	      %	 AvgChange
638.imagick_s-824B.csv    	l1d_useless_prefetch     	      4	   0.94	      1.00
638.imagick_s-824B.csv    	l2c_useless_prefetch     	      0	   0.00	      0.00
638.imagick_s-824B.csv    	llc_useless_prefetch     	      0	   0.00	      0.00
638.imagick_s-824B.csv    	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
638.imagick_s-824B.csv    	l2c_useful_prefetch_hit  	     35	   8.24	      1.23
638.imagick_s-824B.csv    	llc_useful_prefetch_hit  	    194	  45.65	     21.74
641.leela_s-1052B.csv     	l1d_mshr_pf_hit          	      2	   0.39	      1.00
641.leela_s-1052B.csv     	l2c_mshr_pf_hit          	     10	   1.97	      6.60
641.leela_s-1052B.csv     	llc_mshr_pf_hit          	      2	   0.39	      1.00
641.leela_s-1052B.csv     	l1d_useless_prefetch     	     56	  11.02	     11.45
641.leela_s-1052B.csv     	l2c_useless_prefetch     	      8	   1.57	      1.00
641.leela_s-1052B.csv     	llc_useless_prefetch     	      0	   0.00	      0.00
641.leela_s-1052B.csv     	l1d_useful_prefetch_hit  	     14	   2.76	      1.57
641.leela_s-1052B.csv     	l2c_useful_prefetch_hit  	     19	   3.74	      4.58
641.leela_s-1052B.csv     	llc_useful_prefetch_hit  	    105	  20.67	      3.98
641.leela_s-1083B.csv     	l1d_mshr_pf_hit          	     10	   1.68	      3.20
641.leela_s-1083B.csv     	l2c_mshr_pf_hit          	     31	   5.19	      4.35
641.leela_s-1083B.csv     	llc_mshr_pf_hit          	     14	   2.35	      1.07
641.leela_s-1083B.csv     	l1d_useless_prefetch     	     80	  13.40	      8.72
641.leela_s-1083B.csv     	l2c_useless_prefetch     	     15	   2.51	      1.13
641.leela_s-1083B.csv     	llc_useless_prefetch     	      0	   0.00	      0.00
641.leela_s-1083B.csv     	l1d_useful_prefetch_hit  	     16	   2.68	      2.88
641.leela_s-1083B.csv     	l2c_useful_prefetch_hit  	     74	  12.40	      9.04
641.leela_s-1083B.csv     	llc_useful_prefetch_hit  	    148	  24.79	      4.72
641.leela_s-149B.csv      	l1d_mshr_pf_hit          	    133	  13.01	      5.17
641.leela_s-149B.csv      	l2c_mshr_pf_hit          	     75	   7.34	      2.07
641.leela_s-149B.csv      	llc_mshr_pf_hit          	      1	   0.10	      1.00
641.leela_s-149B.csv      	l1d_useless_prefetch     	    201	  19.67	      2.68
641.leela_s-149B.csv      	l2c_useless_prefetch     	     95	   9.30	      1.32
641.leela_s-149B.csv      	llc_useless_prefetch     	    278	  27.20	      4.78
641.leela_s-149B.csv      	l1d_useful_prefetch_hit  	    121	  11.84	      3.24
641.leela_s-149B.csv      	l2c_useful_prefetch_hit  	    210	  20.55	     14.78
641.leela_s-149B.csv      	llc_useful_prefetch_hit  	    276	  27.01	     11.62
641.leela_s-334B.csv      	l1d_mshr_pf_hit          	      1	   0.14	      6.00
641.leela_s-334B.csv      	l2c_mshr_pf_hit          	      0	   0.00	      0.00
641.leela_s-334B.csv      	llc_mshr_pf_hit          	      2	   0.28	      1.00
641.leela_s-334B.csv      	l1d_useless_prefetch     	     54	   7.51	     31.85
641.leela_s-334B.csv      	l2c_useless_prefetch     	      3	   0.42	      1.00
641.leela_s-334B.csv      	llc_useless_prefetch     	      0	   0.00	      0.00
641.leela_s-334B.csv      	l1d_useful_prefetch_hit  	      6	   0.83	     14.50
641.leela_s-334B.csv      	l2c_useful_prefetch_hit  	     19	   2.64	      1.37
641.leela_s-334B.csv      	llc_useful_prefetch_hit  	     92	  12.80	      2.57
641.leela_s-602B.csv      	l1d_mshr_pf_hit          	      4	   0.62	      2.00
641.leela_s-602B.csv      	l2c_mshr_pf_hit          	      7	   1.09	      1.71
641.leela_s-602B.csv      	llc_mshr_pf_hit          	      9	   1.40	      1.11
641.leela_s-602B.csv      	l1d_useless_prefetch     	     48	   7.45	     51.48
641.leela_s-602B.csv      	l2c_useless_prefetch     	      6	   0.93	      1.00
641.leela_s-602B.csv      	llc_useless_prefetch     	      0	   0.00	      0.00
641.leela_s-602B.csv      	l1d_useful_prefetch_hit  	      8	   1.24	      1.62
641.leela_s-602B.csv      	l2c_useful_prefetch_hit  	     14	   2.17	      2.21
641.leela_s-602B.csv      	llc_useful_prefetch_hit  	     97	  15.06	      2.94
641.leela_s-800B.csv      	l1d_mshr_pf_hit          	    257	  19.05	      3.29
641.leela_s-800B.csv      	l2c_mshr_pf_hit          	     66	   4.89	      1.91
641.leela_s-800B.csv      	llc_mshr_pf_hit          	     68	   5.04	      3.01
641.leela_s-800B.csv      	l1d_useless_prefetch     	    189	  14.01	      6.06
641.leela_s-800B.csv      	l2c_useless_prefetch     	    407	  30.17	      3.43
641.leela_s-800B.csv      	llc_useless_prefetch     	    531	  39.36	     10.01
641.leela_s-800B.csv      	l1d_useful_prefetch_hit  	    240	  17.79	      3.37
641.leela_s-800B.csv      	l2c_useful_prefetch_hit  	    279	  20.68	      5.48
641.leela_s-800B.csv      	llc_useful_prefetch_hit  	    392	  29.06	      8.64
641.leela_s-862B.csv      	l1d_mshr_pf_hit          	      6	   1.28	      1.83
641.leela_s-862B.csv      	l2c_mshr_pf_hit          	     10	   2.14	      7.10
641.leela_s-862B.csv      	llc_mshr_pf_hit          	      6	   1.28	      1.00
641.leela_s-862B.csv      	l1d_useless_prefetch     	     48	  10.28	      5.90
641.leela_s-862B.csv      	l2c_useless_prefetch     	      5	   1.07	      1.00
641.leela_s-862B.csv      	llc_useless_prefetch     	      0	   0.00	      0.00
641.leela_s-862B.csv      	l1d_useful_prefetch_hit  	      7	   1.50	      3.14
641.leela_s-862B.csv      	l2c_useful_prefetch_hit  	     31	   6.64	      5.35
641.leela_s-862B.csv      	llc_useful_prefetch_hit  	     89	  19.06	      5.10
644.nab_s-12459B.csv      	l1d_mshr_pf_hit          	    172	  34.75	      6.67
644.nab_s-12459B.csv      	l2c_mshr_pf_hit          	      2	   0.40	      1.00
644.nab_s-12459B.csv      	llc_mshr_pf_hit          	     26	   5.25	      4.31
644.nab_s-12459B.csv      	l1d_useless_prefetch     	    104	  21.01	     21.64
644.nab_s-12459B.csv      	l2c_useless_prefetch     	     15	   3.03	      1.67
644.nab_s-12459B.csv      	llc_useless_prefetch     	      0	   0.00	      0.00
644.nab_s-12459B.csv      	l1d_useful_prefetch_hit  	    181	  36.57	      7.22
644.nab_s-12459B.csv      	l2c_useful_prefetch_hit  	     69	  13.94	     14.28
644.nab_s-12459B.csv      	llc_useful_prefetch_hit  	    128	  25.86	      9.88
644.nab_s-12521B.csv      	l1d_mshr_pf_hit          	     37	   1.13	      1.76
644.nab_s-12521B.csv      	l2c_mshr_pf_hit          	      1	   0.03	      1.00
644.nab_s-12521B.csv      	llc_mshr_pf_hit          	      3	   0.09	      1.00
644.nab_s-12521B.csv      	l1d_useless_prefetch     	    308	   9.42	      7.67
644.nab_s-12521B.csv      	l2c_useless_prefetch     	    541	  16.54	      1.24
644.nab_s-12521B.csv      	llc_useless_prefetch     	   1012	  30.95	      5.04
644.nab_s-12521B.csv      	l1d_useful_prefetch_hit  	     61	   1.87	      3.44
644.nab_s-12521B.csv      	l2c_useful_prefetch_hit  	   1068	  32.66	      2.42
644.nab_s-12521B.csv      	llc_useful_prefetch_hit  	   1012	  30.95	      7.19
644.nab_s-5853B.csv       	l1d_mshr_pf_hit          	      2	   0.18	      1.00
644.nab_s-5853B.csv       	l2c_mshr_pf_hit          	      0	   0.00	      0.00
644.nab_s-5853B.csv       	llc_mshr_pf_hit          	      0	   0.00	      0.00
644.nab_s-5853B.csv       	l1d_useless_prefetch     	    105	   9.60	      9.75
644.nab_s-5853B.csv       	l2c_useless_prefetch     	     75	   6.86	      1.03
644.nab_s-5853B.csv       	llc_useless_prefetch     	    129	  11.79	      4.06
644.nab_s-5853B.csv       	l1d_useful_prefetch_hit  	      9	   0.82	      3.22
644.nab_s-5853B.csv       	l2c_useful_prefetch_hit  	    348	  31.81	      2.02
644.nab_s-5853B.csv       	llc_useful_prefetch_hit  	    355	  32.45	      6.28
644.nab_s-7928B.csv       	l1d_mshr_pf_hit          	     14	   0.92	      1.00
644.nab_s-7928B.csv       	l2c_mshr_pf_hit          	      1	   0.07	      1.00
644.nab_s-7928B.csv       	llc_mshr_pf_hit          	      4	   0.26	      1.00
644.nab_s-7928B.csv       	l1d_useless_prefetch     	    301	  19.70	      6.03
644.nab_s-7928B.csv       	l2c_useless_prefetch     	    236	  15.45	      1.19
644.nab_s-7928B.csv       	llc_useless_prefetch     	    350	  22.91	      5.07
644.nab_s-7928B.csv       	l1d_useful_prefetch_hit  	     47	   3.08	      3.30
644.nab_s-7928B.csv       	l2c_useful_prefetch_hit  	    618	  40.45	      5.44
644.nab_s-7928B.csv       	llc_useful_prefetch_hit  	    572	  37.43	     11.82
644.nab_s-9322B.csv       	l1d_mshr_pf_hit          	      8	   0.46	      1.00
644.nab_s-9322B.csv       	l2c_mshr_pf_hit          	      0	   0.00	      0.00
644.nab_s-9322B.csv       	llc_mshr_pf_hit          	      0	   0.00	      0.00
644.nab_s-9322B.csv       	l1d_useless_prefetch     	    365	  20.86	      6.96
644.nab_s-9322B.csv       	l2c_useless_prefetch     	    303	  17.31	      1.18
644.nab_s-9322B.csv       	llc_useless_prefetch     	    416	  23.77	      5.57
644.nab_s-9322B.csv       	l1d_useful_prefetch_hit  	     15	   0.86	      1.07
644.nab_s-9322B.csv       	l2c_useful_prefetch_hit  	    649	  37.09	      2.85
644.nab_s-9322B.csv       	llc_useful_prefetch_hit  	    693	  39.60	     14.39
648.exchange2_s-1227B.csv 	l1d_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-1227B.csv 	l2c_mshr_pf_hit          	      1	   2.08	      1.00
648.exchange2_s-1227B.csv 	llc_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-1227B.csv 	l1d_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1227B.csv 	l2c_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1227B.csv 	llc_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1227B.csv 	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-1227B.csv 	l2c_useful_prefetch_hit  	      6	  12.50	      1.33
648.exchange2_s-1227B.csv 	llc_useful_prefetch_hit  	      7	  14.58	      6.43
648.exchange2_s-1247B.csv 	l1d_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-1247B.csv 	l2c_mshr_pf_hit          	      4	   8.70	      1.50
648.exchange2_s-1247B.csv 	llc_mshr_pf_hit          	      1	   2.17	      1.00
648.exchange2_s-1247B.csv 	l1d_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1247B.csv 	l2c_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1247B.csv 	llc_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1247B.csv 	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-1247B.csv 	l2c_useful_prefetch_hit  	      4	   8.70	      1.50
648.exchange2_s-1247B.csv 	llc_useful_prefetch_hit  	      4	   8.70	      7.50
648.exchange2_s-1511B.csv 	l1d_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-1511B.csv 	l2c_mshr_pf_hit          	      6	  12.00	      1.50
648.exchange2_s-1511B.csv 	llc_mshr_pf_hit          	      2	   4.00	      1.00
648.exchange2_s-1511B.csv 	l1d_useless_prefetch     	      1	   2.00	      1.00
648.exchange2_s-1511B.csv 	l2c_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1511B.csv 	llc_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1511B.csv 	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-1511B.csv 	l2c_useful_prefetch_hit  	      7	  14.00	      1.14
648.exchange2_s-1511B.csv 	llc_useful_prefetch_hit  	      8	  16.00	      5.00
648.exchange2_s-1699B.csv 	l1d_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-1699B.csv 	l2c_mshr_pf_hit          	      1	   2.17	      1.00
648.exchange2_s-1699B.csv 	llc_mshr_pf_hit          	      1	   2.17	      1.00
648.exchange2_s-1699B.csv 	l1d_useless_prefetch     	      1	   2.17	      1.00
648.exchange2_s-1699B.csv 	l2c_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1699B.csv 	llc_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1699B.csv 	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-1699B.csv 	l2c_useful_prefetch_hit  	      2	   4.35	      1.00
648.exchange2_s-1699B.csv 	llc_useful_prefetch_hit  	     11	  23.91	      8.36
648.exchange2_s-1712B.csv 	l1d_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-1712B.csv 	l2c_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-1712B.csv 	llc_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-1712B.csv 	l1d_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1712B.csv 	l2c_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1712B.csv 	llc_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-1712B.csv 	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-1712B.csv 	l2c_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-1712B.csv 	llc_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-210B.csv  	l1d_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-210B.csv  	l2c_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-210B.csv  	llc_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-210B.csv  	l1d_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-210B.csv  	l2c_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-210B.csv  	llc_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-210B.csv  	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-210B.csv  	l2c_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-210B.csv  	llc_useful_prefetch_hit  	      1	   9.09	     18.00
648.exchange2_s-353B.csv  	l1d_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-353B.csv  	l2c_mshr_pf_hit          	      2	   4.26	      1.00
648.exchange2_s-353B.csv  	llc_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-353B.csv  	l1d_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-353B.csv  	l2c_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-353B.csv  	llc_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-353B.csv  	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-353B.csv  	l2c_useful_prefetch_hit  	      2	   4.26	      1.00
648.exchange2_s-353B.csv  	llc_useful_prefetch_hit  	      1	   2.13	      7.00
648.exchange2_s-387B.csv  	l1d_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-387B.csv  	l2c_mshr_pf_hit          	      2	   4.17	      3.00
648.exchange2_s-387B.csv  	llc_mshr_pf_hit          	      1	   2.08	      1.00
648.exchange2_s-387B.csv  	l1d_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-387B.csv  	l2c_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-387B.csv  	llc_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-387B.csv  	l1d_useful_prefetch_hit  	      1	   2.08	      1.00
648.exchange2_s-387B.csv  	l2c_useful_prefetch_hit  	      9	  18.75	      1.67
648.exchange2_s-387B.csv  	llc_useful_prefetch_hit  	     11	  22.92	      5.18
648.exchange2_s-584B.csv  	l1d_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-584B.csv  	l2c_mshr_pf_hit          	      6	  13.33	      1.33
648.exchange2_s-584B.csv  	llc_mshr_pf_hit          	      1	   2.22	      1.00
648.exchange2_s-584B.csv  	l1d_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-584B.csv  	l2c_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-584B.csv  	llc_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-584B.csv  	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-584B.csv  	l2c_useful_prefetch_hit  	     10	  22.22	      1.20
648.exchange2_s-584B.csv  	llc_useful_prefetch_hit  	      8	  17.78	     10.75
648.exchange2_s-72B.csv   	l1d_mshr_pf_hit          	      0	   0.00	      0.00
648.exchange2_s-72B.csv   	l2c_mshr_pf_hit          	      2	   4.26	      1.00
648.exchange2_s-72B.csv   	llc_mshr_pf_hit          	      1	   2.13	      1.00
648.exchange2_s-72B.csv   	l1d_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-72B.csv   	l2c_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-72B.csv   	llc_useless_prefetch     	      0	   0.00	      0.00
648.exchange2_s-72B.csv   	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
648.exchange2_s-72B.csv   	l2c_useful_prefetch_hit  	      4	   8.51	      2.00
648.exchange2_s-72B.csv   	llc_useful_prefetch_hit  	      5	  10.64	     12.20
649.fotonik3d_s-10881B.csv	l1d_mshr_pf_hit          	  29467	   9.58	      1.06
649.fotonik3d_s-10881B.csv	l2c_mshr_pf_hit          	   1796	   0.58	      1.07
649.fotonik3d_s-10881B.csv	llc_mshr_pf_hit          	   1039	   0.34	      1.01
649.fotonik3d_s-10881B.csv	l1d_useless_prefetch     	  88224	  28.67	      1.43
649.fotonik3d_s-10881B.csv	l2c_useless_prefetch     	  50238	  16.33	      1.19
649.fotonik3d_s-10881B.csv	llc_useless_prefetch     	 111215	  36.14	      8.76
649.fotonik3d_s-10881B.csv	l1d_useful_prefetch_hit  	  57651	  18.74	      1.16
649.fotonik3d_s-10881B.csv	l2c_useful_prefetch_hit  	 108220	  35.17	      1.58
649.fotonik3d_s-10881B.csv	llc_useful_prefetch_hit  	 108833	  35.37	      2.26
649.fotonik3d_s-1176B.csv 	l1d_mshr_pf_hit          	   8747	  52.96	      4.97
649.fotonik3d_s-1176B.csv 	l2c_mshr_pf_hit          	   6256	  37.88	      1.31
649.fotonik3d_s-1176B.csv 	llc_mshr_pf_hit          	    287	   1.74	      1.01
649.fotonik3d_s-1176B.csv 	l1d_useless_prefetch     	   1312	   7.94	      5.14
649.fotonik3d_s-1176B.csv 	l2c_useless_prefetch     	    110	   0.67	      1.03
649.fotonik3d_s-1176B.csv 	llc_useless_prefetch     	    761	   4.61	      7.07
649.fotonik3d_s-1176B.csv 	l1d_useful_prefetch_hit  	   6468	  39.16	      3.80
649.fotonik3d_s-1176B.csv 	l2c_useful_prefetch_hit  	   6500	  39.35	     22.77
649.fotonik3d_s-1176B.csv 	llc_useful_prefetch_hit  	   6668	  40.37	     11.07
649.fotonik3d_s-1B.csv    	l1d_mshr_pf_hit          	      0	   0.00	      0.00
649.fotonik3d_s-1B.csv    	l2c_mshr_pf_hit          	      0	   0.00	      0.00
649.fotonik3d_s-1B.csv    	llc_mshr_pf_hit          	      0	   0.00	      0.00
649.fotonik3d_s-1B.csv    	l1d_useless_prefetch     	      7	   1.25	      1.00
649.fotonik3d_s-1B.csv    	l2c_useless_prefetch     	      0	   0.00	      0.00
649.fotonik3d_s-1B.csv    	llc_useless_prefetch     	      0	   0.00	      0.00
649.fotonik3d_s-1B.csv    	l1d_useful_prefetch_hit  	      0	   0.00	      0.00
649.fotonik3d_s-1B.csv    	l2c_useful_prefetch_hit  	      0	   0.00	      0.00
649.fotonik3d_s-1B.csv    	llc_useful_prefetch_hit  	      1	   0.18	      1.00
649.fotonik3d_s-7084B.csv 	l1d_mshr_pf_hit          	  10839	  40.53	      2.04
649.fotonik3d_s-7084B.csv 	l2c_mshr_pf_hit          	    926	   3.46	      1.05
649.fotonik3d_s-7084B.csv 	llc_mshr_pf_hit          	    281	   1.05	      1.00
649.fotonik3d_s-7084B.csv 	l1d_useless_prefetch     	   9503	  35.53	      1.45
649.fotonik3d_s-7084B.csv 	l2c_useless_prefetch     	  10948	  40.93	      2.34
649.fotonik3d_s-7084B.csv 	llc_useless_prefetch     	   4482	  16.76	      4.00
649.fotonik3d_s-7084B.csv 	l1d_useful_prefetch_hit  	  11925	  44.59	      3.27
649.fotonik3d_s-7084B.csv 	l2c_useful_prefetch_hit  	  15975	  59.73	      5.10
649.fotonik3d_s-7084B.csv 	llc_useful_prefetch_hit  	  12520	  46.81	     16.79
649.fotonik3d_s-8225B.csv 	l1d_mshr_pf_hit          	   8703	  52.70	      4.97
649.fotonik3d_s-8225B.csv 	l2c_mshr_pf_hit          	   6143	  37.20	      1.33
649.fotonik3d_s-8225B.csv 	llc_mshr_pf_hit          	    287	   1.74	      1.01
649.fotonik3d_s-8225B.csv 	l1d_useless_prefetch     	   1267	   7.67	      5.29
649.fotonik3d_s-8225B.csv 	l2c_useless_prefetch     	     73	   0.44	      1.00
649.fotonik3d_s-8225B.csv 	llc_useless_prefetch     	    588	   3.56	      6.29
649.fotonik3d_s-8225B.csv 	l1d_useful_prefetch_hit  	   6414	  38.84	      3.85
649.fotonik3d_s-8225B.csv 	l2c_useful_prefetch_hit  	   6351	  38.46	     34.18
649.fotonik3d_s-8225B.csv 	llc_useful_prefetch_hit  	   6713	  40.65	     10.41
654.roms_s-1007B.csv      	l1d_mshr_pf_hit          	   3499	  30.87	      2.56
654.roms_s-1007B.csv      	l2c_mshr_pf_hit          	    378	   3.33	      1.20
654.roms_s-1007B.csv      	llc_mshr_pf_hit          	     72	   0.64	      1.07
654.roms_s-1007B.csv      	l1d_useless_prefetch     	   2081	  18.36	      1.16
654.roms_s-1007B.csv      	l2c_useless_prefetch     	   4356	  38.43	      3.02
654.roms_s-1007B.csv      	llc_useless_prefetch     	   3418	  30.15	      4.18
654.roms_s-1007B.csv      	l1d_useful_prefetch_hit  	   3464	  30.56	      2.85
654.roms_s-1007B.csv      	l2c_useful_prefetch_hit  	   3807	  33.58	      3.70
654.roms_s-1007B.csv      	llc_useful_prefetch_hit  	   2951	  26.03	      9.89
654.roms_s-1021B.csv      	l1d_mshr_pf_hit          	    213	  14.79	      2.21
654.roms_s-1021B.csv      	l2c_mshr_pf_hit          	      7	   0.49	      1.43
654.roms_s-1021B.csv      	llc_mshr_pf_hit          	      2	   0.14	      1.00
654.roms_s-1021B.csv      	l1d_useless_prefetch     	    576	  40.00	      6.92
654.roms_s-1021B.csv      	l2c_useless_prefetch     	    253	  17.57	      1.94
654.roms_s-1021B.csv      	llc_useless_prefetch     	    554	  38.47	      7.72
654.roms_s-1021B.csv      	l1d_useful_prefetch_hit  	    356	  24.72	      3.38
654.roms_s-1021B.csv      	l2c_useful_prefetch_hit  	    851	  59.10	      6.37
654.roms_s-1021B.csv      	llc_useful_prefetch_hit  	    464	  32.22	     13.67
654.roms_s-1070B.csv      	l1d_mshr_pf_hit          	   8403	  32.12	      2.75
654.roms_s-1070B.csv      	l2c_mshr_pf_hit          	   1871	   7.15	      1.36
654.roms_s-1070B.csv      	llc_mshr_pf_hit          	    269	   1.03	      1.17
654.roms_s-1070B.csv      	l1d_useless_prefetch     	   6195	  23.68	      1.45
654.roms_s-1070B.csv      	l2c_useless_prefetch     	   9542	  36.48	      3.58
654.roms_s-1070B.csv      	llc_useless_prefetch     	   8299	  31.73	      5.48
654.roms_s-1070B.csv      	l1d_useful_prefetch_hit  	   8166	  31.22	      2.72
654.roms_s-1070B.csv      	l2c_useful_prefetch_hit  	  10386	  39.70	      4.39
654.roms_s-1070B.csv      	llc_useful_prefetch_hit  	   9520	  36.39	     12.35
654.roms_s-1390B.csv      	l1d_mshr_pf_hit          	   9522	  27.74	      3.42
654.roms_s-1390B.csv      	l2c_mshr_pf_hit          	   4545	  13.24	      1.73
654.roms_s-1390B.csv      	llc_mshr_pf_hit          	    364	   1.06	      1.05
654.roms_s-1390B.csv      	l1d_useless_prefetch     	   9539	  27.78	      1.47
654.roms_s-1390B.csv      	l2c_useless_prefetch     	  12125	  35.32	      3.65
654.roms_s-1390B.csv      	llc_useless_prefetch     	  12193	  35.51	      5.34
654.roms_s-1390B.csv      	l1d_useful_prefetch_hit  	  10833	  31.55	      3.16
654.roms_s-1390B.csv      	l2c_useful_prefetch_hit  	  13014	  37.91	      4.94
654.roms_s-1390B.csv      	llc_useful_prefetch_hit  	  11223	  32.69	     10.68
654.roms_s-1613B.csv      	l1d_mshr_pf_hit          	   1976	  33.10	      3.69
654.roms_s-1613B.csv      	l2c_mshr_pf_hit          	    677	  11.34	      1.39
654.roms_s-1613B.csv      	llc_mshr_pf_hit          	     71	   1.19	      1.66
654.roms_s-1613B.csv      	l1d_useless_prefetch     	   1251	  20.96	      1.29
654.roms_s-1613B.csv      	l2c_useless_prefetch     	   2818	  47.21	      6.40
654.roms_s-1613B.csv      	llc_useless_prefetch     	   2133	  35.73	      5.19
654.roms_s-1613B.csv      	l1d_useful_prefetch_hit  	   1755	  29.40	      3.92
654.roms_s-1613B.csv      	l2c_useful_prefetch_hit  	   2206	  36.96	      4.14
654.roms_s-1613B.csv      	llc_useful_prefetch_hit  	   1766	  29.59	      8.06
654.roms_s-293B.csv       	l1d_mshr_pf_hit          	   1797	  15.32	      2.88
654.roms_s-293B.csv       	l2c_mshr_pf_hit          	    290	   2.47	      1.46
654.roms_s-293B.csv       	llc_mshr_pf_hit          	     43	   0.37	      1.16
654.roms_s-293B.csv       	l1d_useless_prefetch     	   1848	  15.76	      2.36
654.roms_s-293B.csv       	l2c_useless_prefetch     	   2806	  23.93	      3.28
654.roms_s-293B.csv       	llc_useless_prefetch     	   3573	  30.47	      6.44
654.roms_s-293B.csv       	l1d_useful_prefetch_hit  	   2097	  17.88	      4.26
654.roms_s-293B.csv       	l2c_useful_prefetch_hit  	   3384	  28.86	      5.17
654.roms_s-293B.csv       	llc_useful_prefetch_hit  	   2910	  24.82	     11.91
654.roms_s-294B.csv       	l1d_mshr_pf_hit          	   7474	  18.91	      1.33
654.roms_s-294B.csv       	l2c_mshr_pf_hit          	     90	   0.23	      1.07
654.roms_s-294B.csv       	llc_mshr_pf_hit          	     23	   0.06	      1.00
654.roms_s-294B.csv       	l1d_useless_prefetch     	   8593	  21.74	      1.51
654.roms_s-294B.csv       	l2c_useless_prefetch     	  11218	  28.38	      1.57
654.roms_s-294B.csv       	llc_useless_prefetch     	  15171	  38.38	      4.69
654.roms_s-294B.csv       	l1d_useful_prefetch_hit  	   9911	  25.07	      1.69
654.roms_s-294B.csv       	l2c_useful_prefetch_hit  	  16412	  41.52	      2.94
654.roms_s-294B.csv       	llc_useful_prefetch_hit  	  17113	  43.30	      8.04
654.roms_s-523B.csv       	l1d_mshr_pf_hit          	  11911	  45.29	      3.47
654.roms_s-523B.csv       	l2c_mshr_pf_hit          	   3998	  15.20	      1.59
654.roms_s-523B.csv       	llc_mshr_pf_hit          	    234	   0.89	      1.00
654.roms_s-523B.csv       	l1d_useless_prefetch     	   6698	  25.47	      1.55
654.roms_s-523B.csv       	l2c_useless_prefetch     	  12086	  45.95	      5.23
654.roms_s-523B.csv       	llc_useless_prefetch     	   9181	  34.91	      6.25
654.roms_s-523B.csv       	l1d_useful_prefetch_hit  	  10724	  40.77	      3.24
654.roms_s-523B.csv       	l2c_useful_prefetch_hit  	  12750	  48.48	      5.84
654.roms_s-523B.csv       	llc_useful_prefetch_hit  	  10769	  40.94	     11.30
654.roms_s-842B.csv       	l1d_mshr_pf_hit          	     20	   4.02	      1.05
